oid,relname,relnamespace,reltype,reloftype,relowner,relam,relfilenode,reltablespace,relpages,reltuples,relallvisible,reltoastrelid,relhasindex,relisshared,relpersistence,relkind,relnatts,relchecks,relhasrules,relhastriggers,relhassubclass,relrowsecurity,relforcerowsecurity,relispopulated,relreplident,relispartition,relrewrite,relfrozenxid,relminmxid,relacl,reloptions,relpartbound
2619,pg_statistic,11,10029,0,10,2,2619,0,19,410,19,2840,t,f,p,r,31,0,f,f,f,f,f,t,n,f,0,731,1,{postgres=arwdDxtm/postgres},,
1247,pg_type,11,71,0,10,2,0,0,15,617,15,4171,t,f,p,r,32,0,f,f,f,f,f,t,n,f,0,731,1,"{postgres=arwdDxtm/postgres,=r/postgres}",,
2836,pg_toast_1255,99,0,0,10,2,0,0,1,3,1,0,t,f,p,t,3,0,f,f,f,f,f,t,n,f,0,731,1,,,
2837,pg_toast_1255_index,99,0,0,10,403,0,0,1,0,0,0,f,f,p,i,2,0,f,f,f,f,f,t,n,f,0,0,0,,,
4171,pg_toast_1247,99,0,0,10,2,0,0,0,0,0,0,t,f,p,t,3,0,f,f,f,f,f,t,n,f,0,731,1,,,
4172,pg_toast_1247_index,99,0,0,10,403,0,0,1,0,0,0,f,f,p,i,2,0,f,f,f,f,f,t,n,f,0,0,0,,,
2830,pg_toast_2604,99,0,0,10,2,2830,0,0,0,0,0,t,f,p,t,3,0,f,f,f,f,f,t,n,f,0,731,1,,,
2831,pg_toast_2604_index,99,0,0,10,403,2831,0,1,0,0,0,f,f,p,i,2,0,f,f,f,f,f,t,n,f,0,0,0,,,
2832,pg_toast_2606,99,0,0,10,2,2832,0,0,0,0,0,t,f,p,t,3,0,f,f,f,f,f,t,n,f,0,731,1,,,
2833,pg_toast_2606_index,99,0,0,10,403,2833,0,1,0,0,0,f,f,p,i,2,0,f,f,f,f,f,t,n,f,0,0,0,,,
4157,pg_toast_2612,99,0,0,10,2,4157,0,0,0,0,0,t,f,p,t,3,0,f,f,f,f,f,t,n,f,0,731,1,,,
4158,pg_toast_2612_index,99,0,0,10,403,4158,0,1,0,0,0,f,f,p,i,2,0,f,f,f,f,f,t,n,f,0,0,0,,,
4159,pg_toast_2600,99,0,0,10,2,4159,0,0,0,0,0,t,f,p,t,3,0,f,f,f,f,f,t,n,f,0,731,1,,,
4160,pg_toast_2600_index,99,0,0,10,403,4160,0,1,0,0,0,f,f,p,i,2,0,f,f,f,f,f,t,n,f,0,0,0,,,
2840,pg_toast_2619,99,0,0,10,2,2840,0,3,13,3,0,t,f,p,t,3,0,f,f,f,f,f,t,n,f,0,731,1,,,
2841,pg_toast_2619_index,99,0,0,10,403,2841,0,1,0,0,0,f,f,p,i,2,0,f,f,f,f,f,t,n,f,0,0,0,,,
3439,pg_toast_3381,99,0,0,10,2,3439,0,0,0,0,0,t,f,p,t,3,0,f,f,f,f,f,t,n,f,0,731,1,,,
3440,pg_toast_3381_index,99,0,0,10,403,3440,0,1,0,0,0,f,f,p,i,2,0,f,f,f,f,f,t,n,f,0,0,0,,,
3430,pg_toast_3429,99,0,0,10,2,3430,0,0,0,0,0,t,f,p,t,3,0,f,f,f,f,f,t,n,f,0,731,1,,,
3431,pg_toast_3429_index,99,0,0,10,403,3431,0,1,0,0,0,f,f,p,i,2,0,f,f,f,f,f,t,n,f,0,0,0,,,
2838,pg_toast_2618,99,0,0,10,2,2838,0,63,278,63,0,t,f,p,t,3,0,f,f,f,f,f,t,n,f,0,731,1,,,
2839,pg_toast_2618_index,99,0,0,10,403,2839,0,1,0,0,0,f,f,p,i,2,0,f,f,f,f,f,t,n,f,0,0,0,,,
2336,pg_toast_2620,99,0,0,10,2,2336,0,0,0,0,0,t,f,p,t,3,0,f,f,f,f,f,t,n,f,0,731,1,,,
2337,pg_toast_2620_index,99,0,0,10,403,2337,0,1,0,0,0,f,f,p,i,2,0,f,f,f,f,f,t,n,f,0,0,0,,,
4145,pg_toast_3466,99,0,0,10,2,4145,0,0,0,0,0,t,f,p,t,3,0,f,f,f,f,f,t,n,f,0,731,1,,,
4146,pg_toast_3466_index,99,0,0,10,403,4146,0,1,0,0,0,f,f,p,i,2,0,f,f,f,f,f,t,n,f,0,0,0,,,
2834,pg_toast_2609,99,0,0,10,2,2834,0,0,0,0,0,t,f,p,t,3,0,f,f,f,f,f,t,n,f,0,731,1,,,
2835,pg_toast_2609_index,99,0,0,10,403,2835,0,1,0,0,0,f,f,p,i,2,0,f,f,f,f,f,t,n,f,0,0,0,,,
3118,pg_foreign_table,11,10082,0,10,2,3118,0,0,0,0,4153,t,f,p,r,3,0,f,f,f,f,f,t,n,f,0,731,1,"{postgres=arwdDxtm/postgres,=r/postgres}",,
4163,pg_toast_2615,99,0,0,10,2,4163,0,0,0,0,0,t,f,p,t,3,0,f,f,f,f,f,t,n,f,0,731,1,,,
4164,pg_toast_2615_index,99,0,0,10,403,4164,0,1,0,0,0,f,f,p,i,2,0,f,f,f,f,f,t,n,f,0,0,0,,,
4177,pg_toast_1262,99,0,0,10,2,0,1664,0,0,0,0,t,t,p,t,3,0,f,f,f,f,f,t,n,f,0,737,1,,,
4178,pg_toast_1262_index,99,0,0,10,403,0,1664,1,0,0,0,f,t,p,i,2,0,f,f,f,f,f,t,n,f,0,0,0,,,
2966,pg_toast_2964,99,0,0,10,2,0,1664,0,0,0,0,t,t,p,t,3,0,f,f,f,f,f,t,n,f,0,731,1,,,
2967,pg_toast_2964_index,99,0,0,10,403,0,1664,1,0,0,0,f,t,p,i,2,0,f,f,f,f,f,t,n,f,0,0,0,,,
4185,pg_toast_1213,99,0,0,10,2,0,1664,0,0,0,0,t,t,p,t,3,0,f,f,f,f,f,t,n,f,0,731,1,,,
4186,pg_toast_1213_index,99,0,0,10,403,0,1664,1,0,0,0,f,t,p,i,2,0,f,f,f,f,f,t,n,f,0,0,0,,,
4175,pg_toast_1260,99,0,0,10,2,0,1664,0,0,0,0,t,t,p,t,3,0,f,f,f,f,f,t,n,f,0,731,1,,,
4176,pg_toast_1260_index,99,0,0,10,403,0,1664,1,0,0,0,f,t,p,i,2,0,f,f,f,f,f,t,n,f,0,0,0,,,
2846,pg_toast_2396,99,0,0,10,2,0,1664,0,0,0,0,t,t,p,t,3,0,f,f,f,f,f,t,n,f,0,731,1,,,
2847,pg_toast_2396_index,99,0,0,10,403,0,1664,1,0,0,0,f,t,p,i,2,0,f,f,f,f,f,t,n,f,0,0,0,,,
4169,pg_toast_3600,99,0,0,10,2,4169,0,0,0,0,0,t,f,p,t,3,0,f,f,f,f,f,t,n,f,0,731,1,,,
4170,pg_toast_3600_index,99,0,0,10,403,4170,0,1,0,0,0,f,f,p,i,2,0,f,f,f,f,f,t,n,f,0,0,0,,,
4147,pg_toast_3079,99,0,0,10,2,4147,0,0,0,0,0,t,f,p,t,3,0,f,f,f,f,f,t,n,f,0,731,1,,,
4148,pg_toast_3079_index,99,0,0,10,403,4148,0,1,0,0,0,f,f,p,i,2,0,f,f,f,f,f,t,n,f,0,0,0,,,
4149,pg_toast_2328,99,0,0,10,2,4149,0,0,0,0,0,t,f,p,t,3,0,f,f,f,f,f,t,n,f,0,731,1,,,
4150,pg_toast_2328_index,99,0,0,10,403,4150,0,1,0,0,0,f,f,p,i,2,0,f,f,f,f,f,t,n,f,0,0,0,,,
4151,pg_toast_1417,99,0,0,10,2,4151,0,0,0,0,0,t,f,p,t,3,0,f,f,f,f,f,t,n,f,0,731,1,,,
4152,pg_toast_1417_index,99,0,0,10,403,4152,0,1,0,0,0,f,f,p,i,2,0,f,f,f,f,f,t,n,f,0,0,0,,,
4173,pg_toast_1418,99,0,0,10,2,4173,0,0,0,0,0,t,f,p,t,3,0,f,f,f,f,f,t,n,f,0,731,1,,,
4174,pg_toast_1418_index,99,0,0,10,403,4174,0,1,0,0,0,f,f,p,i,2,0,f,f,f,f,f,t,n,f,0,0,0,,,
4153,pg_toast_3118,99,0,0,10,2,4153,0,0,0,0,0,t,f,p,t,3,0,f,f,f,f,f,t,n,f,0,731,1,,,
4154,pg_toast_3118_index,99,0,0,10,403,4154,0,1,0,0,0,f,f,p,i,2,0,f,f,f,f,f,t,n,f,0,0,0,,,
4167,pg_toast_3256,99,0,0,10,2,4167,0,0,0,0,0,t,f,p,t,3,0,f,f,f,f,f,t,n,f,0,731,1,,,
4168,pg_toast_3256_index,99,0,0,10,403,4168,0,1,0,0,0,f,f,p,i,2,0,f,f,f,f,f,t,n,f,0,0,0,,,
4181,pg_toast_6000,99,0,0,10,2,0,1664,0,0,0,0,t,t,p,t,3,0,f,f,f,f,f,t,n,f,0,731,1,,,
4182,pg_toast_6000_index,99,0,0,10,403,0,1664,1,0,0,0,f,t,p,i,2,0,f,f,f,f,f,t,n,f,0,0,0,,,
4143,pg_toast_826,99,0,0,10,2,4143,0,0,0,0,0,t,f,p,t,3,0,f,f,f,f,f,t,n,f,0,731,1,,,
4144,pg_toast_826_index,99,0,0,10,403,4144,0,1,0,0,0,f,f,p,i,2,0,f,f,f,f,f,t,n,f,0,0,0,,,
4155,pg_toast_3394,99,0,0,10,2,4155,0,0,0,0,0,t,f,p,t,3,0,f,f,f,f,f,t,n,f,0,731,1,,,
4156,pg_toast_3394_index,99,0,0,10,403,4156,0,1,0,0,0,f,f,p,i,2,0,f,f,f,f,f,t,n,f,0,0,0,,,
3598,pg_toast_3596,99,0,0,10,2,3598,0,0,0,0,0,t,f,p,t,3,0,f,f,f,f,f,t,n,f,0,731,1,,,
3599,pg_toast_3596_index,99,0,0,10,403,3599,0,1,0,0,0,f,f,p,i,2,0,f,f,f,f,f,t,n,f,0,0,0,,,
4060,pg_toast_3592,99,0,0,10,2,0,1664,0,0,0,0,t,t,p,t,3,0,f,f,f,f,f,t,n,f,0,731,1,,,
4061,pg_toast_3592_index,99,0,0,10,403,0,1664,1,0,0,0,f,t,p,i,2,0,f,f,f,f,f,t,n,f,0,0,0,,,
6175,pg_toast_3456,99,0,0,10,2,6175,0,0,0,0,0,t,f,p,t,3,0,f,f,f,f,f,t,n,f,0,731,1,,,
6176,pg_toast_3456_index,99,0,0,10,403,6176,0,1,0,0,0,f,f,p,i,2,0,f,f,f,f,f,t,n,f,0,0,0,,,
6244,pg_toast_6243,99,0,0,10,2,0,1664,0,0,0,0,t,t,p,t,3,0,f,f,f,f,f,t,n,f,0,731,1,,,
6245,pg_toast_6243_index,99,0,0,10,403,0,1664,1,0,0,0,f,t,p,i,2,0,f,f,f,f,f,t,n,f,0,0,0,,,
4165,pg_toast_3350,99,0,0,10,2,4165,0,0,0,0,0,t,f,p,t,3,0,f,f,f,f,f,t,n,f,0,731,1,,,
4166,pg_toast_3350_index,99,0,0,10,403,4166,0,1,0,0,0,f,f,p,i,2,0,f,f,f,f,f,t,n,f,0,0,0,,,
6228,pg_toast_6106,99,0,0,10,2,6228,0,0,0,0,0,t,f,p,t,3,0,f,f,f,f,f,t,n,f,0,731,1,,,
6229,pg_toast_6106_index,99,0,0,10,403,6229,0,1,0,0,0,f,f,p,i,2,0,f,f,f,f,f,t,n,f,0,0,0,,,
4183,pg_toast_6100,99,0,0,10,2,0,1664,0,0,0,0,t,t,p,t,3,0,f,f,f,f,f,t,n,f,0,731,1,,,
4184,pg_toast_6100_index,99,0,0,10,403,0,1664,1,0,0,0,f,t,p,i,2,0,f,f,f,f,f,t,n,f,0,0,0,,,
2690,pg_proc_oid_index,11,0,0,10,403,0,0,12,3330,0,0,f,f,p,i,1,0,f,f,f,f,f,t,n,f,0,0,0,,,
2691,pg_proc_proname_args_nsp_index,11,0,0,10,403,0,0,32,3330,0,0,f,f,p,i,3,0,f,f,f,f,f,t,n,f,0,0,0,,,
2703,pg_type_oid_index,11,0,0,10,403,0,0,4,617,0,0,f,f,p,i,1,0,f,f,f,f,f,t,n,f,0,0,0,,,
2704,pg_type_typname_nsp_index,11,0,0,10,403,0,0,5,617,0,0,f,f,p,i,2,0,f,f,f,f,f,t,n,f,0,0,0,,,
2658,pg_attribute_relid_attnam_index,11,0,0,10,403,0,0,15,3126,0,0,f,f,p,i,2,0,f,f,f,f,f,t,n,f,0,0,0,,,
2659,pg_attribute_relid_attnum_index,11,0,0,10,403,0,0,11,3126,0,0,f,f,p,i,2,0,f,f,f,f,f,t,n,f,0,0,0,,,
2662,pg_class_oid_index,11,0,0,10,403,0,0,4,415,0,0,f,f,p,i,1,0,f,f,f,f,f,t,n,f,0,0,0,,,
2663,pg_class_relname_nsp_index,11,0,0,10,403,0,0,5,415,0,0,f,f,p,i,2,0,f,f,f,f,f,t,n,f,0,0,0,,,
3455,pg_class_tblspc_relfilenode_index,11,0,0,10,403,0,0,2,415,0,0,f,f,p,i,2,0,f,f,f,f,f,t,n,f,0,0,0,,,
2656,pg_attrdef_adrelid_adnum_index,11,0,0,10,403,2656,0,1,0,0,0,f,f,p,i,2,0,f,f,f,f,f,t,n,f,0,0,0,,,
2657,pg_attrdef_oid_index,11,0,0,10,403,2657,0,1,0,0,0,f,f,p,i,1,0,f,f,f,f,f,t,n,f,0,0,0,,,
2664,pg_constraint_conname_nsp_index,11,0,0,10,403,2664,0,2,112,0,0,f,f,p,i,2,0,f,f,f,f,f,t,n,f,0,0,0,,,
2665,pg_constraint_conrelid_contypid_conname_index,11,0,0,10,403,2665,0,2,112,0,0,f,f,p,i,3,0,f,f,f,f,f,t,n,f,0,0,0,,,
2666,pg_constraint_contypid_index,11,0,0,10,403,2666,0,2,112,0,0,f,f,p,i,1,0,f,f,f,f,f,t,n,f,0,0,0,,,
2667,pg_constraint_oid_index,11,0,0,10,403,2667,0,2,112,0,0,f,f,p,i,1,0,f,f,f,f,f,t,n,f,0,0,0,,,
2579,pg_constraint_conparentid_index,11,0,0,10,403,2579,0,2,112,0,0,f,f,p,i,1,0,f,f,f,f,f,t,n,f,0,0,0,,,
2680,pg_inherits_relid_seqno_index,11,0,0,10,403,2680,0,1,0,0,0,f,f,p,i,2,0,f,f,f,f,f,t,n,f,0,0,0,,,
2187,pg_inherits_parent_index,11,0,0,10,403,2187,0,1,0,0,0,f,f,p,i,1,0,f,f,f,f,f,t,n,f,0,0,0,,,
2678,pg_index_indrelid_index,11,0,0,10,403,2678,0,2,164,0,0,f,f,p,i,1,0,f,f,f,f,f,t,n,f,0,0,0,,,
2679,pg_index_indexrelid_index,11,0,0,10,403,2679,0,2,164,0,0,f,f,p,i,1,0,f,f,f,f,f,t,n,f,0,0,0,,,
2688,pg_operator_oid_index,11,0,0,10,403,2688,0,5,799,0,0,f,f,p,i,1,0,f,f,f,f,f,t,n,f,0,0,0,,,
2689,pg_operator_oprname_l_r_n_index,11,0,0,10,403,2689,0,6,799,0,0,f,f,p,i,4,0,f,f,f,f,f,t,n,f,0,0,0,,,
2754,pg_opfamily_am_name_nsp_index,11,0,0,10,403,2754,0,2,146,0,0,f,f,p,i,3,0,f,f,f,f,f,t,n,f,0,0,0,,,
2755,pg_opfamily_oid_index,11,0,0,10,403,2755,0,2,146,0,0,f,f,p,i,1,0,f,f,f,f,f,t,n,f,0,0,0,,,
2686,pg_opclass_am_name_nsp_index,11,0,0,10,403,2686,0,2,177,0,0,f,f,p,i,3,0,f,f,f,f,f,t,n,f,0,0,0,,,
2687,pg_opclass_oid_index,11,0,0,10,403,2687,0,2,177,0,0,f,f,p,i,1,0,f,f,f,f,f,t,n,f,0,0,0,,,
2651,pg_am_name_index,11,0,0,10,403,2651,0,2,7,0,0,f,f,p,i,1,0,f,f,f,f,f,t,n,f,0,0,0,,,
2652,pg_am_oid_index,11,0,0,10,403,2652,0,2,7,0,0,f,f,p,i,1,0,f,f,f,f,f,t,n,f,0,0,0,,,
2653,pg_amop_fam_strat_index,11,0,0,10,403,2653,0,6,945,0,0,f,f,p,i,4,0,f,f,f,f,f,t,n,f,0,0,0,,,
2654,pg_amop_opr_fam_index,11,0,0,10,403,2654,0,6,945,0,0,f,f,p,i,3,0,f,f,f,f,f,t,n,f,0,0,0,,,
2756,pg_amop_oid_index,11,0,0,10,403,2756,0,5,945,0,0,f,f,p,i,1,0,f,f,f,f,f,t,n,f,0,0,0,,,
2655,pg_amproc_fam_proc_index,11,0,0,10,403,2655,0,5,696,0,0,f,f,p,i,4,0,f,f,f,f,f,t,n,f,0,0,0,,,
2757,pg_amproc_oid_index,11,0,0,10,403,2757,0,4,696,0,0,f,f,p,i,1,0,f,f,f,f,f,t,n,f,0,0,0,,,
2681,pg_language_name_index,11,0,0,10,403,2681,0,2,4,0,0,f,f,p,i,1,0,f,f,f,f,f,t,n,f,0,0,0,,,
2682,pg_language_oid_index,11,0,0,10,403,2682,0,2,4,0,0,f,f,p,i,1,0,f,f,f,f,f,t,n,f,0,0,0,,,
2996,pg_largeobject_metadata_oid_index,11,0,0,10,403,2996,0,1,0,0,0,f,f,p,i,1,0,f,f,f,f,f,t,n,f,0,0,0,,,
2683,pg_largeobject_loid_pn_index,11,0,0,10,403,2683,0,1,0,0,0,f,f,p,i,2,0,f,f,f,f,f,t,n,f,0,0,0,,,
2650,pg_aggregate_fnoid_index,11,0,0,10,403,2650,0,2,157,0,0,f,f,p,i,1,0,f,f,f,f,f,t,n,f,0,0,0,,,
2696,pg_statistic_relid_att_inh_index,11,0,0,10,403,2696,0,1,0,0,0,f,f,p,i,3,0,f,f,f,f,f,t,n,f,0,0,0,,,
3380,pg_statistic_ext_oid_index,11,0,0,10,403,3380,0,1,0,0,0,f,f,p,i,1,0,f,f,f,f,f,t,n,f,0,0,0,,,
3997,pg_statistic_ext_name_index,11,0,0,10,403,3997,0,1,0,0,0,f,f,p,i,2,0,f,f,f,f,f,t,n,f,0,0,0,,,
3379,pg_statistic_ext_relid_index,11,0,0,10,403,3379,0,1,0,0,0,f,f,p,i,1,0,f,f,f,f,f,t,n,f,0,0,0,,,
3433,pg_statistic_ext_data_stxoid_inh_index,11,0,0,10,403,3433,0,1,0,0,0,f,f,p,i,2,0,f,f,f,f,f,t,n,f,0,0,0,,,
2692,pg_rewrite_oid_index,11,0,0,10,403,2692,0,2,145,0,0,f,f,p,i,1,0,f,f,f,f,f,t,n,f,0,0,0,,,
2693,pg_rewrite_rel_rulename_index,11,0,0,10,403,2693,0,2,145,0,0,f,f,p,i,2,0,f,f,f,f,f,t,n,f,0,0,0,,,
2699,pg_trigger_tgconstraint_index,11,0,0,10,403,2699,0,1,0,0,0,f,f,p,i,1,0,f,f,f,f,f,t,n,f,0,0,0,,,
2701,pg_trigger_tgrelid_tgname_index,11,0,0,10,403,2701,0,1,0,0,0,f,f,p,i,2,0,f,f,f,f,f,t,n,f,0,0,0,,,
2702,pg_trigger_oid_index,11,0,0,10,403,2702,0,1,0,0,0,f,f,p,i,1,0,f,f,f,f,f,t,n,f,0,0,0,,,
3467,pg_event_trigger_evtname_index,11,0,0,10,403,3467,0,1,0,0,0,f,f,p,i,1,0,f,f,f,f,f,t,n,f,0,0,0,,,
3468,pg_event_trigger_oid_index,11,0,0,10,403,3468,0,1,0,0,0,f,f,p,i,1,0,f,f,f,f,f,t,n,f,0,0,0,,,
2675,pg_description_o_c_o_index,11,0,0,10,403,2675,0,26,5226,0,0,f,f,p,i,3,0,f,f,f,f,f,t,n,f,0,0,0,,,
2660,pg_cast_oid_index,11,0,0,10,403,2660,0,2,229,0,0,f,f,p,i,1,0,f,f,f,f,f,t,n,f,0,0,0,,,
2661,pg_cast_source_target_index,11,0,0,10,403,2661,0,2,229,0,0,f,f,p,i,2,0,f,f,f,f,f,t,n,f,0,0,0,,,
3502,pg_enum_oid_index,11,0,0,10,403,3502,0,1,0,0,0,f,f,p,i,1,0,f,f,f,f,f,t,n,f,0,0,0,,,
3503,pg_enum_typid_label_index,11,0,0,10,403,3503,0,1,0,0,0,f,f,p,i,2,0,f,f,f,f,f,t,n,f,0,0,0,,,
3534,pg_enum_typid_sortorder_index,11,0,0,10,403,3534,0,1,0,0,0,f,f,p,i,2,0,f,f,f,f,f,t,n,f,0,0,0,,,
2684,pg_namespace_nspname_index,11,0,0,10,403,2684,0,2,4,0,0,f,f,p,i,1,0,f,f,f,f,f,t,n,f,0,0,0,,,
2685,pg_namespace_oid_index,11,0,0,10,403,2685,0,2,4,0,0,f,f,p,i,1,0,f,f,f,f,f,t,n,f,0,0,0,,,
2668,pg_conversion_default_index,11,0,0,10,403,2668,0,2,128,0,0,f,f,p,i,4,0,f,f,f,f,f,t,n,f,0,0,0,,,
2669,pg_conversion_name_nsp_index,11,0,0,10,403,2669,0,2,128,0,0,f,f,p,i,2,0,f,f,f,f,f,t,n,f,0,0,0,,,
2670,pg_conversion_oid_index,11,0,0,10,403,2670,0,2,128,0,0,f,f,p,i,1,0,f,f,f,f,f,t,n,f,0,0,0,,,
2673,pg_depend_depender_index,11,0,0,10,403,2673,0,10,1709,0,0,f,f,p,i,3,0,f,f,f,f,f,t,n,f,0,0,0,,,
2674,pg_depend_reference_index,11,0,0,10,403,2674,0,8,1709,0,0,f,f,p,i,3,0,f,f,f,f,f,t,n,f,0,0,0,,,
2671,pg_database_datname_index,11,0,0,10,403,0,1664,2,1,0,0,f,t,p,i,1,0,f,f,f,f,f,t,n,f,0,0,0,,,
2672,pg_database_oid_index,11,0,0,10,403,0,1664,2,1,0,0,f,t,p,i,1,0,f,f,f,f,f,t,n,f,0,0,0,,,
2965,pg_db_role_setting_databaseid_rol_index,11,0,0,10,403,0,1664,1,0,0,0,f,t,p,i,2,0,f,f,f,f,f,t,n,f,0,0,0,,,
2697,pg_tablespace_oid_index,11,0,0,10,403,0,1664,2,2,0,0,f,t,p,i,1,0,f,f,f,f,f,t,n,f,0,0,0,,,
2698,pg_tablespace_spcname_index,11,0,0,10,403,0,1664,2,2,0,0,f,t,p,i,1,0,f,f,f,f,f,t,n,f,0,0,0,,,
2676,pg_authid_rolname_index,11,0,0,10,403,0,1664,2,16,0,0,f,t,p,i,1,0,f,f,f,f,f,t,n,f,0,0,0,,,
2677,pg_authid_oid_index,11,0,0,10,403,0,1664,2,16,0,0,f,t,p,i,1,0,f,f,f,f,f,t,n,f,0,0,0,,,
6303,pg_auth_members_oid_index,11,0,0,10,403,0,1664,2,3,0,0,f,t,p,i,1,0,f,f,f,f,f,t,n,f,0,0,0,,,
2694,pg_auth_members_role_member_index,11,0,0,10,403,0,1664,2,3,0,0,f,t,p,i,3,0,f,f,f,f,f,t,n,f,0,0,0,,,
2695,pg_auth_members_member_role_index,11,0,0,10,403,0,1664,2,3,0,0,f,t,p,i,3,0,f,f,f,f,f,t,n,f,0,0,0,,,
6302,pg_auth_members_grantor_index,11,0,0,10,403,0,1664,2,3,0,0,f,t,p,i,1,0,f,f,f,f,f,t,n,f,0,0,0,,,
1232,pg_shdepend_depender_index,11,0,0,10,403,0,1664,1,0,0,0,f,t,p,i,4,0,f,f,f,f,f,t,n,f,0,0,0,,,
1233,pg_shdepend_reference_index,11,0,0,10,403,0,1664,1,0,0,0,f,t,p,i,2,0,f,f,f,f,f,t,n,f,0,0,0,,,
2397,pg_shdescription_o_c_index,11,0,0,10,403,0,1664,2,1,0,0,f,t,p,i,2,0,f,f,f,f,f,t,n,f,0,0,0,,,
3608,pg_ts_config_cfgname_index,11,0,0,10,403,3608,0,2,29,0,0,f,f,p,i,2,0,f,f,f,f,f,t,n,f,0,0,0,,,
3712,pg_ts_config_oid_index,11,0,0,10,403,3712,0,2,29,0,0,f,f,p,i,1,0,f,f,f,f,f,t,n,f,0,0,0,,,
3609,pg_ts_config_map_index,11,0,0,10,403,3609,0,4,551,0,0,f,f,p,i,3,0,f,f,f,f,f,t,n,f,0,0,0,,,
3604,pg_ts_dict_dictname_index,11,0,0,10,403,3604,0,2,29,0,0,f,f,p,i,2,0,f,f,f,f,f,t,n,f,0,0,0,,,
3605,pg_ts_dict_oid_index,11,0,0,10,403,3605,0,2,29,0,0,f,f,p,i,1,0,f,f,f,f,f,t,n,f,0,0,0,,,
3606,pg_ts_parser_prsname_index,11,0,0,10,403,3606,0,2,1,0,0,f,f,p,i,2,0,f,f,f,f,f,t,n,f,0,0,0,,,
3607,pg_ts_parser_oid_index,11,0,0,10,403,3607,0,2,1,0,0,f,f,p,i,1,0,f,f,f,f,f,t,n,f,0,0,0,,,
3766,pg_ts_template_tmplname_index,11,0,0,10,403,3766,0,2,5,0,0,f,f,p,i,2,0,f,f,f,f,f,t,n,f,0,0,0,,,
3767,pg_ts_template_oid_index,11,0,0,10,403,3767,0,2,5,0,0,f,f,p,i,1,0,f,f,f,f,f,t,n,f,0,0,0,,,
3080,pg_extension_oid_index,11,0,0,10,403,3080,0,2,1,0,0,f,f,p,i,1,0,f,f,f,f,f,t,n,f,0,0,0,,,
3081,pg_extension_name_index,11,0,0,10,403,3081,0,2,1,0,0,f,f,p,i,1,0,f,f,f,f,f,t,n,f,0,0,0,,,
112,pg_foreign_data_wrapper_oid_index,11,0,0,10,403,112,0,1,0,0,0,f,f,p,i,1,0,f,f,f,f,f,t,n,f,0,0,0,,,
